Project,Language,Date,Revision_New,Revision_Old,Matched_Lines,Full_Covered,Partial_Covered,Diff_URL,Diff_Files,Treat_PC_As_Full
h2database,jvm,20230315,1d21f2e83f80976a16e5413da19639f123e0b068,bd670c140c91776e940843f9c06a65fb0a8cf592,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20221009,15c5a7ada850bb08e171974f0c15e51f3d64a72d,f0b5fb6c007c8b59cd3075d0925a416377e58262,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20221201,864b751f3bf91a5ee3aa98acdc944441907b9801,f50deac784a6e5b2866d8120ded15289ef6e4d28,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230621,f71df71b332b46c6a38f7d9f85c0c42a8f345891,f8ba02e6d6d8175898a019d0407b0cbea8a9acc9,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230613,f8ba02e6d6d8175898a019d0407b0cbea8a9acc9,fb866699ebebeddc3e3c7fc85501dc2d39b418e7,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230608,1f984b03512aed78d1a4138da9ef8b4692c4af4d,6992cb93ee6cd8797c9ebe28ae2b408f4f56739d,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20221206,96a5184f81c2b87e42227893cae1f11ecc7cce1c,864b751f3bf91a5ee3aa98acdc944441907b9801,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20221012,3c5726f4c68f49c093b3ad490b686fc3eefe8e54,233f7e50a019999dda6e7230bf50e701b453df18,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230610,19905236940bbeb8b5f2b7f0e5003c20e30c7ac8,1f984b03512aed78d1a4138da9ef8b4692c4af4d,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230502,b55aa66064a59dca8f3bfffa56e9b13e90ed49dc,b89eb3a6869b6b8597bf662960d7a00520ec521b,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20221209,91d27c0bb4891c3eb6e70eea1abd8b7ffc517cb0,96a5184f81c2b87e42227893cae1f11ecc7cce1c,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230308,bd670c140c91776e940843f9c06a65fb0a8cf592,7fc28b06a3a5f7cb24a0676dbfdfbb4c7ab2c4bb,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230317,14bd90c5b07fe068327e28b43c383e7dd3722c1d,1d21f2e83f80976a16e5413da19639f123e0b068,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230321,d8af652341994dbf5137f34a4bc1daa56328e7be,9ef778dc20033e16b743006108154d66d3a28d62,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230319,9ef778dc20033e16b743006108154d66d3a28d62,14bd90c5b07fe068327e28b43c383e7dd3722c1d,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230303,7fc28b06a3a5f7cb24a0676dbfdfbb4c7ab2c4bb,4d8d5c62059939a1395a769da3f9cd56a5e7ddf6,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20221011,233f7e50a019999dda6e7230bf50e701b453df18,7c6fab9ce1b8ab292d39c57a17957d910d4c7f21,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230612,fb866699ebebeddc3e3c7fc85501dc2d39b418e7,19905236940bbeb8b5f2b7f0e5003c20e30c7ac8,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230515,e424dc20e33d145ac6b02eb2e2167be42d3c0819,b55aa66064a59dca8f3bfffa56e9b13e90ed49dc,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20221103,f50deac784a6e5b2866d8120ded15289ef6e4d28,3c5726f4c68f49c093b3ad490b686fc3eefe8e54,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20221008,f0b5fb6c007c8b59cd3075d0925a416377e58262,9bd7a727d69e2505d7af0d03d5001e84d42ac7b4,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230427,b89eb3a6869b6b8597bf662960d7a00520ec521b,55797e50b3c316a93f543a7809257d9ef22873cd,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20221010,7c6fab9ce1b8ab292d39c57a17957d910d4c7f21,15c5a7ada850bb08e171974f0c15e51f3d64a72d,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230719,e493084ad2631b887f21baddfc1d256889da76e9,2a921a7fde28a29d8f33edefa4aa9527d85c613b,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20221229,0844bc80a184ef3c93a6a010a821719f0a093c06,6dba62017181e7c300d3c1b8441062739c344c15,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230705,2a921a7fde28a29d8f33edefa4aa9527d85c613b,4ac534343ff7bde11bda681da39075cfa34ca440,0,0,0,https://github.com/h2database/h2database.git,,True
h2database,jvm,20230323,55797e50b3c316a93f543a7809257d9ef22873cd,d8af652341994dbf5137f34a4bc1daa56328e7be,0,0,0,https://github.com/h2database/h2database.git,,True
