Project,Language,Date,Revision_New,Revision_Old,Matched_Lines,Covered_Lines,Diff_URL,Diff_Files
bluez,c,20220217,ec8c8f22efb66ccae533fbd55a236570ffcf756c,e6b7d537d728ff390b76cb3f147e7411de61150b,0,0,https://github.com/bluez/bluez,
bluez,c,20220421,a1939bd51e0faba9a8550eea2590d99cb63a33c1,b2db8f0e3a69872c4f10d18d70af260abaebdd57,0,0,https://github.com/bluez/bluez,
bluez,c,20220513,83497bbb307fcc6eb7f11e996c9bfdbd97147a7e,4423d63a9634e62cb41d1b1b53cf360edd927f98,0,0,https://github.com/bluez/bluez,
bluez,c,20220201,c1e12f4da62b9a7728e8bb85392167f284e8dd35,57d33535d56cf9e36e93e226ba7b6b7d5334ab1f,0,0,https://github.com/bluez/bluez,
bluez,c,20220617,afc8c8f56fa2376137cd093bb5a8c63dc408d94f,5cc08527c0aaeb47305f3637f064efc80d3f85f1,0,0,https://github.com/bluez/bluez,
bluez,c,20220510,42e9b8db92d5d8725e9a1bfd93a5c6a257186776,7ce093041a19b7195ddab6940e62587edc7b99ea,0,0,https://github.com/bluez/bluez,
bluez,c,20220224,d89af9acb7283f8f446c976a0f3f425424768d1e,2e4627c3c92ed823cb976b0a48d5463c2b187fec,0,0,https://github.com/bluez/bluez,
bluez,c,20220429,fa7828bddd2164408535a9ac45095564e9ebbeea,dd5b66695c2bd22a5ced321d0702011213b5d7c6,0,0,https://github.com/bluez/bluez,
bluez,c,20220210,d84b9950fe4fb43dedefd71094f593072629bed6,19448b9cb852b8c38f15362e185e6b18d634859d,0,0,https://github.com/bluez/bluez,
bluez,c,20220611,60f18a689474fa7d8a355d4318c22d9261ab29f3,3c7413f49c030722c9499af9b6db3d4cbac772ba,0,0,https://github.com/bluez/bluez,
bluez,c,20220503,b7ca43eedfd5a028909a410287ad915ec026e24d,fa7828bddd2164408535a9ac45095564e9ebbeea,0,0,https://github.com/bluez/bluez,
bluez,c,20220512,4423d63a9634e62cb41d1b1b53cf360edd927f98,42e9b8db92d5d8725e9a1bfd93a5c6a257186776,0,0,https://github.com/bluez/bluez,
bluez,c,20220122,0516d2527ea83c8fa209d52c564ce99408a00fbe,eb5c7518d0d3d1b204139b35245f4dd43474ba78,0,0,https://github.com/bluez/bluez,
bluez,c,20220519,c159d790e8786581cfa5e5a9e7bd71458a343e44,c7955b2099dc6be46e977229d852612c4817f78f,0,0,https://github.com/bluez/bluez,
bluez,c,20220514,c7955b2099dc6be46e977229d852612c4817f78f,83497bbb307fcc6eb7f11e996c9bfdbd97147a7e,0,0,https://github.com/bluez/bluez,
bluez,c,20220223,2e4627c3c92ed823cb976b0a48d5463c2b187fec,8fe1e5e165ad7b4f7c318f507aa85cd747401b81,0,0,https://github.com/bluez/bluez,
bluez,c,20220309,42e99371584cc26c637fcc332de437d2c646f324,554fcb7d89a554933bedeeb1b9a616da91b7cc75,0,0,https://github.com/bluez/bluez,
bluez,c,20220412,7903bbe1005bd05f542f64cf6af251f0f648d3ac,d1871fc935228f034741e1f5064a0f3e2234ffcd,0,0,https://github.com/bluez/bluez,
bluez,c,20220205,19448b9cb852b8c38f15362e185e6b18d634859d,c1e12f4da62b9a7728e8bb85392167f284e8dd35,0,0,https://github.com/bluez/bluez,
bluez,c,20220426,dd5b66695c2bd22a5ced321d0702011213b5d7c6,3e2ad5009c0fb2c8a7b3a04438ad1e449c764dcc,0,0,https://github.com/bluez/bluez,
bluez,c,20220402,234d60423c3b8186a27b31028d4c0acb847eedb1,ff35b1d2e97e68f67cc556f85005636b65a190cb,0,0,https://github.com/bluez/bluez,
bluez,c,20220619,19ad4310c9b461783bc73a570be8efffd32b1e42,afc8c8f56fa2376137cd093bb5a8c63dc408d94f,0,0,https://github.com/bluez/bluez,
bluez,c,20220415,03602479bd7bb3c32c718431b45441d03e6f9ce4,7903bbe1005bd05f542f64cf6af251f0f648d3ac,0,0,https://github.com/bluez/bluez,
bluez,c,20220114,7a8d1be9755f39ca2d3060b4ba9f9ce58c83c0ed,050cead360676d35a28e17ab0c70a08d816def72,0,0,https://github.com/bluez/bluez,
bluez,c,20220505,7ce093041a19b7195ddab6940e62587edc7b99ea,b7ca43eedfd5a028909a410287ad915ec026e24d,0,0,https://github.com/bluez/bluez,
bluez,c,20220622,71560e12863ff1b133e421ef7dd25d20c8d83acc,19ad4310c9b461783bc73a570be8efffd32b1e42,0,0,https://github.com/bluez/bluez,
bluez,c,20220526,1ffd74a6d4212a165763dc53e58a1b49b6fc5a98,79fe529d64855e1e482d3c265d89b7bbe7c99ab9,0,0,https://github.com/bluez/bluez,
bluez,c,20220419,b2db8f0e3a69872c4f10d18d70af260abaebdd57,03602479bd7bb3c32c718431b45441d03e6f9ce4,0,0,https://github.com/bluez/bluez,
bluez,c,20220303,b9f27b814d9acf5b3320e2af797f6484c1ceb781,bf09e1f048ba1c30888078b9cc71f879b7b6909d,0,0,https://github.com/bluez/bluez,
bluez,c,20220614,12d6fd9b9ddc8a7e98bdba744fabb96fefb08e3c,60f18a689474fa7d8a355d4318c22d9261ab29f3,0,0,https://github.com/bluez/bluez,
bluez,c,20220407,d1871fc935228f034741e1f5064a0f3e2234ffcd,3627eddea13042ffc0848ae37356f30335ce2e4b,0,0,https://github.com/bluez/bluez,
bluez,c,20220331,4a06a31be0453d7c8208108dccbb7cfacf768bc4,6cb6e2ddf4471da365fe89ecd3c62454c9acf510,0,0,https://github.com/bluez/bluez,
