Project,Language,Date,Revision_New,Revision_Old,Matched_Lines,Full_Covered,Partial_Covered,Diff_URL,Diff_Files,Treat_PC_As_Full
sigstore-java,jvm,20230407,8fb89b60396806ba64c65df01b3b22dd87e58a07,e1b8824991577758de9413d97e7320ce8fdc9483,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230328,01b5e7c9b4b0513150abe6e4e3f13b5d9a8333bd,8e39bcd4eaca641c2a7fc192508f8300f8c4fdf2,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230324,0c84d814bbb400e4ef07ab1990319e3d56c4fa69,f06a427f0f28e8b9f1448baffe2d50cca9326096,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230401,493de14372731d1ac606d1f88788186458c0482a,e92366425edf1c7e4a51de6fb5b1acff509973f1,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230509,9a94f8c105dc663a45434c335f16bf3c92626562,9bebb37716c5b7f7d5917764e2103e0fece11425,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230618,8f4794c6cfc8571d16243f393e343a25cccd7470,cebfb76caa71837f5ddf58deb261f5d59ef1b5bd,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230329,e92366425edf1c7e4a51de6fb5b1acff509973f1,01b5e7c9b4b0513150abe6e4e3f13b5d9a8333bd,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230422,9bebb37716c5b7f7d5917764e2103e0fece11425,5e126a43830ec903a59261f991964a12afff317c,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230420,356d966409636446842fdaecb9837f6d71b14ca6,3c8e437119957a4204de4278a14807aa10b1bd84,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230404,2bcc3bdc8b5dac624dceacd899226060e9a55f84,493de14372731d1ac606d1f88788186458c0482a,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230414,0714aa9ce1b36fa751a01f2ad7033b5f8029b0cb,e85be5485dc2103d02e556d28403adf791f5559a,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230616,cebfb76caa71837f5ddf58deb261f5d59ef1b5bd,cc66d815bcbcbd8e86610027234769058aa52203,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230408,e85be5485dc2103d02e556d28403adf791f5559a,8fb89b60396806ba64c65df01b3b22dd87e58a07,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230415,f7717ec8bb55da6eeeb9367eaa4abfdd4dcef359,0714aa9ce1b36fa751a01f2ad7033b5f8029b0cb,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230325,8e39bcd4eaca641c2a7fc192508f8300f8c4fdf2,0c84d814bbb400e4ef07ab1990319e3d56c4fa69,9,3,0,https://github.com/sigstore/sigstore-java.git,sigstore-java/src/main/java/dev/sigstore/encryption/Keys.java,True
sigstore-java,jvm,20230421,5e126a43830ec903a59261f991964a12afff317c,356d966409636446842fdaecb9837f6d71b14ca6,1,1,0,https://github.com/sigstore/sigstore-java.git,sigstore-java/src/main/java/dev/sigstore/encryption/Keys.java,True
sigstore-java,jvm,20230405,e1b8824991577758de9413d97e7320ce8fdc9483,2bcc3bdc8b5dac624dceacd899226060e9a55f84,10,0,0,https://github.com/sigstore/sigstore-java.git,fuzzing/src/main/java/fuzzing/DigitallySignedFuzzer.java,True
sigstore-java,jvm,20230419,3c8e437119957a4204de4278a14807aa10b1bd84,f7717ec8bb55da6eeeb9367eaa4abfdd4dcef359,6,0,0,https://github.com/sigstore/sigstore-java.git,sigstore-java/src/main/java/dev/sigstore/encryption/Keys.java,True
sigstore-java,jvm,20230517,ff396f1e9693d52f3915b5bed9f96b1dd312c39a,11e5d8e39088a4ead0ede25cba32641193a43c9c,8,0,0,https://github.com/sigstore/sigstore-java.git,fuzzing/src/main/java/fuzzing/BundleFactoryFuzzer.java;fuzzing/src/main/java/fuzzing/BundleVerifierFuzzer.java,True
sigstore-java,jvm,20230510,73f23daa3802f1249f24b39d7322c9a40f6c8333,9a94f8c105dc663a45434c335f16bf3c92626562,19,0,0,https://github.com/sigstore/sigstore-java.git,fuzzing/src/main/java/fuzzing/RekorTypesFuzzer.java;fuzzing/src/main/java/fuzzing/RekorVerifierFuzzer.java,True
sigstore-java,jvm,20230512,44f5b7a2a129e332fdaa9c44d0a0fbc672754a73,73f23daa3802f1249f24b39d7322c9a40f6c8333,4,2,0,https://github.com/sigstore/sigstore-java.git,sigstore-java/src/main/java/dev/sigstore/encryption/signers/EcdsaSigner.java;sigstore-java/src/main/java/dev/sigstore/encryption/signers/EcdsaVerifier.java,True
sigstore-java,jvm,20230322,76f8b89099e0d85ac4482b9bc1c93995faf76125,3c47e2650a714338d862492c4888d97a8ae9ad9d,13,8,0,https://github.com/sigstore/sigstore-java.git,fuzzing/src/main/java/fuzzing/CertificatesFuzzer.java;fuzzing/src/main/java/fuzzing/KeysFuzzer.java;sigstore-java/src/main/java/dev/sigstore/encryption/Keys.java,True
sigstore-java,jvm,20230516,11e5d8e39088a4ead0ede25cba32641193a43c9c,44f5b7a2a129e332fdaa9c44d0a0fbc672754a73,49,0,0,https://github.com/sigstore/sigstore-java.git,fuzzing/src/main/java/fuzzing/BundleFuzzer.java;fuzzing/src/main/java/fuzzing/FulcioCertificateVerifierFuzzer.java;fuzzing/src/main/java/fuzzing/FulcioVerifierFuzzer.java,True
sigstore-java,jvm,20230526,c33fea5740a1d4fcb65b79018d520f992c4d02ab,ff396f1e9693d52f3915b5bed9f96b1dd312c39a,3,0,0,https://github.com/sigstore/sigstore-java.git,fuzzing/src/main/java/fuzzing/RekorTypesFuzzer.java;sigstore-java/src/main/java/dev/sigstore/rekor/client/RekorParseException.java,True
sigstore-java,jvm,20230323,f06a427f0f28e8b9f1448baffe2d50cca9326096,76f8b89099e0d85ac4482b9bc1c93995faf76125,61,0,0,https://github.com/sigstore/sigstore-java.git,fuzzing/src/main/java/fuzzing/CertificateEntryFuzzer.java;fuzzing/src/main/java/fuzzing/JsonCanonicalizerFuzzer.java;fuzzing/src/main/java/fuzzing/SerializationFuzzer.java;fuzzing/src/main/java/fuzzing/SignerVerifierFuzzer.java;sigstore-java/src/main/java/dev/sigstore/encryption/certificates/Certificates.java,True
sigstore-java,jvm,20231004,c16c808b1e0b377e46fa8ace37bbb2519587639f,29b0bf6c684e5e5d24678c9b058ef5791362a33d,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20231204,f15ccae284665dda61f03c1d50386fbe66d040d4,bf53afb1e509a2e115e626287ccf02579c63345e,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20231023,93bda2a26c359a0b03b8e676eb61090b415dc0df,e174366cd7e76807b0a725891ea2c5242d8f8f8d,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20231114,bf53afb1e509a2e115e626287ccf02579c63345e,04bc14b74e3bbc048e84215ea20c8b72b14b6143,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230802,eddc5a903c79d1f7bd6ad7cbc697b48e33f3ae1d,c687bd7a7ad2492b4604fffa1f624ccdb7c83c96,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230801,c687bd7a7ad2492b4604fffa1f624ccdb7c83c96,8f4794c6cfc8571d16243f393e343a25cccd7470,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230805,8e5c6802a0cd9b2ccabb395110e2b5d6a0b6ec8f,0d557a2abb0125cd20cd0f17adf3b3c26deafe5d,10,0,0,https://github.com/sigstore/sigstore-java.git,sigstore-java/src/main/java/dev/sigstore/bundle/BundleFactoryInternal.java;sigstore-java/src/main/java/dev/sigstore/rekor/client/RekorParseException.java;sigstore-java/src/main/java/dev/sigstore/rekor/client/RekorResponse.java,True
sigstore-java,jvm,20231003,29b0bf6c684e5e5d24678c9b058ef5791362a33d,1143781d28827c6cbed4ef2d8f3da8aac865fa84,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20240203,3262be6453c0d2da9e830c10306f492759d3c3f9,e4f9359fe8e5ef75843c70f8cae3acc0fdaf2b57,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20230912,78695e5dcc65fa2d88f9bb8ebc3a619e1f23d97d,dfe38072457574135e4ae948d1dcd923c938b93c,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20240114,51f92704d859e91289019630ce02322cd1ed4eca,e170584ca30e8961970531cb7f3c77562afb2537,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
sigstore-java,jvm,20240123,55f36f48cff43c18e0fbafcd6abe8fbb2a30339d,2d93abe7d27d95c54529d5b9e3a6c077dc1d7736,0,0,0,https://github.com/sigstore/sigstore-java.git,,True
