Project,Language,Date,Revision_New,Revision_Old,Matched_Lines,Covered_Lines,Diff_URL,Diff_Files
nokogiri,c,20231213,73cc8786553d43d2d7d45cae0751062e23fb6b0c,5d53e553d85f995836066154d97bf14fe9ac3f44,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231103,3abd031e4f3a24c4cffd8484c678620ba1ec9639,7a8ca87b9b1fde0b2b946412e561a51b3c222dc5,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231229,bb114cf782caaee1606e84169d15f776177040b2,34571990eaac1c95a3dea31fd8f31b6baa18df47,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240323,97f25797c0257623375ddfe0846546b3c10a65e5,d5cecb52d84b987c06fc76ad0463cb35b3d505a7,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231207,0e345622f5c0a89a39a87d7993b7f2891edf2437,9d92bd395ebe4944093f8a1fe0ce0c8060b0de95,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231230,82db3904ab28ec89c75855150a76c84867e6893c,bb114cf782caaee1606e84169d15f776177040b2,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240317,2ddf43fce967afcee5937f0257cfb3f91962945b,c406dd0255ee74c4a580b64b90faa8e116e622c6,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231126,e8e65f993484379b240578988aed38fb6aef6b78,08bc46fc21dfaefa36d51bd3ce2bb187cbafd179,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231125,08bc46fc21dfaefa36d51bd3ce2bb187cbafd179,fd9f9e1b6ed834bdc1d614a9397eff5df8722f3c,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240203,b2548ef7980c75061b2635f96205ccbd7d062226,464f8d41eb73ca9c6dae0b366afcf5f4e8bff342,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231114,ed970b490e99c249fc461190b3ac32aa98609e8f,cc557dde65cab5ad44f3355fec92283093921309,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231025,f74f48c21f49ab090cf185dd35f89cf9875192ad,49a06884bc09978ac2e6f43e014b8666518fd8bf,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240207,e80c962f5f3a014675306c286e1233ceb50ded99,04ecb5b1c4b9c0b6497f375a78309c5b3cba1dbf,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231212,5d53e553d85f995836066154d97bf14fe9ac3f44,38e38806f06e3566c3ec149e8c20fff484256e83,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240221,f6905052b3f82c454d358c011d13a57cebad1a79,d7ee3b683246a9fdc19c51aabc98868dc8dcf134,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240208,e67310bbc2fec06878b7dc34f58982e800fb42ab,e80c962f5f3a014675306c286e1233ceb50ded99,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240308,f2563b79dea8c5ee04c3a61491650a3e42853ec8,74455fe3857c8ae80360537aa87a9468eb9e0204,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231115,e1fea4f91d6329ada30d51146770bf4be357fefe,ed970b490e99c249fc461190b3ac32aa98609e8f,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231020,f608e9d44a770b99d1c836e832773a943430d69b,d9984b421c5409551da8b41e5e217afc257bd1d8,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231228,34571990eaac1c95a3dea31fd8f31b6baa18df47,84afa8cd07cc04d4da6f3080d527ecc509a37c6b,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231129,9d92bd395ebe4944093f8a1fe0ce0c8060b0de95,e587faea1957e18f9393837cedcfae5ff57dd4a6,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231215,93b7b3dd0b67ec2a67aa6b99af7886019a0fcb4f,e710e79497729600dc493b00e838014c7100e167,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240103,f158865084e908b1602cb3d3767cdc391d6dd4cd,82db3904ab28ec89c75855150a76c84867e6893c,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231119,894c191a0bcc57c8e57f5c7d38c6d1b823c6a561,b791d15534227d385790bd704a465b2053c01365,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240213,d7ee3b683246a9fdc19c51aabc98868dc8dcf134,e67310bbc2fec06878b7dc34f58982e800fb42ab,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240206,04ecb5b1c4b9c0b6497f375a78309c5b3cba1dbf,1b768b797fd42d94de12b9cff4ed0221f5cb92ec,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240131,2beeb960691df28dd5ebf828192c65b60250670f,3673f777d0735e2dbe2380fe89ae6ff2dcedce82,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231218,972c36bf59ff6afcd16508d3361c2c546be7f6af,93b7b3dd0b67ec2a67aa6b99af7886019a0fcb4f,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20240204,91daaa7b026f53522d427de2379d24180c526ae1,b2548ef7980c75061b2635f96205ccbd7d062226,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231117,b791d15534227d385790bd704a465b2053c01365,e1fea4f91d6329ada30d51146770bf4be357fefe,0,0,https://github.com/sparklemotion/nokogiri.git,
nokogiri,c,20231219,6577ad1e2ee0b47a63e4ec1382b652c0d077089f,972c36bf59ff6afcd16508d3361c2c546be7f6af,0,0,https://github.com/sparklemotion/nokogiri.git,
