Project,Language,Date,Revision_New,Revision_Old,Matched_Lines,Full_Covered,Partial_Covered,Diff_URL,Diff_Files,Treat_PC_As_Full
logback,jvm,20221012,a7772b1d0b9ffd242d062fa9ada66dd15b17a58d,1887ff6cb8cbd45094261e0ed0e3d6bca5c9c3f1,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230408,7f6fe03aa9dfa3de60e2915cdc43c050dabd76ca,5ac98f440dabec45d8ab9b3519b2aa308f05793b,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20220510,4abd9caa19e41fbb676afe89bd571f61a9215451,295e2543c3c6b4b9552207292249975f30be5449,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20221207,99ecaba0a1eee19bc18a426e32f62841f9779aad,102424dbce768cb59e81d5e40e4a036905d099d9,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230316,a83e35f1f637b8cb6049671a1f7d1c52be8aefba,4fb01381054d9018bbe3c1729f33cb8dbc594911,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230410,c2937fcf2788b107461b639362cfe951d599d134,1f2b6b952792db43dd7916eb8a0711f970094c81,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20221203,e407820d65d23b4a52c18a842a78afa6453a3141,be443a560a9d174f4a44f54f4c6f02b117a3bd94,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230324,5ac98f440dabec45d8ab9b3519b2aa308f05793b,ad88c19f99a0317fbc1410183dc06215c651898b,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230420,98e4cabbb0fc7a6037ea90df64a1d4dc22024918,8bc6af0a68459b90cac52b5540a6c571ca68bb60,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230615,22bc8d2c41be475e3e4e935db5fac3953dae4354,60f4910f045e5adca5bcaa1a3990a757ceac5f88,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230409,1f2b6b952792db43dd7916eb8a0711f970094c81,7f6fe03aa9dfa3de60e2915cdc43c050dabd76ca,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230614,60f4910f045e5adca5bcaa1a3990a757ceac5f88,ca7fbc7f4c1b1883092037ee4a662034586df07a,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20221204,102424dbce768cb59e81d5e40e4a036905d099d9,e407820d65d23b4a52c18a842a78afa6453a3141,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20221210,4d938003210d4a0c1219fdef16c34e6f71423aa7,99ecaba0a1eee19bc18a426e32f62841f9779aad,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20220516,f123c3f819571a3e43c61fe8d767d5279e74e7df,3ce9f04d6e5f40155839cfe9ada90d94543050c0,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20220427,c448fda9aeca8e4ca1c796e33af8dcf548e68260,685f5944fe9aa745c3a0a608821319c46310c72d,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20221030,ea165fb023f55aec48d3051b817105a69e881eb9,a871e9f1b52e49ebe2ca002a476062b85207fc9c,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230512,9e833ec858953a2296afdc3292f8542fc08f2a45,97e517511e52e9c96357384e751d38050134dd8f,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230426,ec508c48b2e33662be69349ac9b784ab7d292df1,98e4cabbb0fc7a6037ea90df64a1d4dc22024918,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20221008,1887ff6cb8cbd45094261e0ed0e3d6bca5c9c3f1,4082b4504a1c788ed0566dd6f33e6df51576c2a9,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20230503,97e517511e52e9c96357384e751d38050134dd8f,f93f3bbe643d3859cc18cb4ee8829d9c26e8d357,1,0,0,https://github.com/qos-ch/logback.git,logback-core/src/main/java/ch/qos/logback/core/ConsoleAppender.java,True
logback,jvm,20220517,5cf72ed4eb49782e9d7c60bf0674af93b37cc367,f123c3f819571a3e43c61fe8d767d5279e74e7df,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20221003,4082b4504a1c788ed0566dd6f33e6df51576c2a9,f22db3f8a4546b3a13449292a2b2def6dc7b08bd,3,0,0,https://github.com/qos-ch/logback.git,logback-core/src/main/java/ch/qos/logback/core/model/processor/conditional/IfModelHandler.java,True
logback,jvm,20220424,1e8245746988fee6c56be1f408f4357755f983c3,df4badf85850d474509460819548ca4aba15d534,7,6,0,https://github.com/qos-ch/logback.git,logback-core/src/main/java/ch/qos/logback/core/subst/NodeToStringTransformer.java,True
logback,jvm,20230502,f93f3bbe643d3859cc18cb4ee8829d9c26e8d357,ec508c48b2e33662be69349ac9b784ab7d292df1,1,1,0,https://github.com/qos-ch/logback.git,logback-core/src/main/java/ch/qos/logback/core/CoreConstants.java,True
logback,jvm,20230813,c428711908102c6e254f3fc93bf9f55b42e101cf,d8a4bdaf021b1d644551150d60ed53df4fde7c1d,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20220810,8de4c2d1baec67393a6b2fb67ead80fc6d67459e,19999ef04d3a0cc27e2ce6c74fc67bbb3acb0055,3,1,0,https://github.com/qos-ch/logback.git,logback-core/src/main/java/ch/qos/logback/core/OutputStreamAppender.java;logback-core/src/main/java/ch/qos/logback/core/model/processor/PropertyModelHandler.java,True
logback,jvm,20220809,19999ef04d3a0cc27e2ce6c74fc67bbb3acb0055,db3ec30fa7bcad95f55698b79db72e5b413f426a,7,1,0,https://github.com/qos-ch/logback.git,logback-core/src/main/java/ch/qos/logback/core/model/processor/PropertyModelHandler.java;logback-core/src/main/java/ch/qos/logback/core/model/processor/conditional/ThenModelHandler.java,True
logback,jvm,20231129,8a746eb0eff709ac036fb4d6ab0719aaffbc0702,88abf59a18720854f4f55feb8d8f6951cfaf6037,0,0,0,https://github.com/qos-ch/logback.git,,True
logback,jvm,20220423,df4badf85850d474509460819548ca4aba15d534,d0b78576c4e5cb6e6477375f54a52606688a29cb,3,2,0,https://github.com/qos-ch/logback.git,logback-core/src/main/java/ch/qos/logback/core/subst/NodeToStringTransformer.java;logback-core/src/main/java/ch/qos/logback/core/subst/Parser.java,True
logback,jvm,20220421,d0b78576c4e5cb6e6477375f54a52606688a29cb,5b9e9a440bd72e8fe84f485ff8b6f580e6fd1cc1,4,2,0,https://github.com/qos-ch/logback.git,logback-core/src/main/java/ch/qos/logback/core/subst/NodeToStringTransformer.java;logback-core/src/main/java/ch/qos/logback/core/subst/Parser.java,True
logback,jvm,20231205,d7072d6ae6ab29ced696ae7ef290f1e2c121dcd5,407f935603f3f4d7825e4f57f85ed494da3b7197,2,0,0,https://github.com/qos-ch/logback.git,logback-core/src/main/java/ch/qos/logback/core/rolling/helper/TimeBasedArchiveRemover.java,True
