Project,Language,Date,Revision_New,Revision_Old,Matched_Lines,Full_Covered,Partial_Covered,Diff_URL,Diff_Files,Treat_PC_As_Full
qdox,jvm,20231124,6ba542e2d475ad1448fe2f2161a233f626a365e5,fa1d086b7a8082709038d4fce9b9488c19424583,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20241119,a7a03a1d1a37766140deece109009ce505fa4ace,98229375c1aa3b6e3612795ef60ca231a39ca5c5,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20241120,19ec2f0d4997220184ccf96a5b6876905663ab1f,a7a03a1d1a37766140deece109009ce505fa4ace,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20240130,cc283a5160eb17ab46af7c40cd4136a4409cd6ba,54b0534c325f573f49ef6e5706095cd654dee9d0,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20241117,fcaada8f5e868bbd9af4b58f0adcfd80d71a09ad,cc283a5160eb17ab46af7c40cd4136a4409cd6ba,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20241118,98229375c1aa3b6e3612795ef60ca231a39ca5c5,fcaada8f5e868bbd9af4b58f0adcfd80d71a09ad,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20240127,54b0534c325f573f49ef6e5706095cd654dee9d0,df6bfa17ff3015018042dc202c00d38f08d89bf1,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20230923,0dcb9f32c3b2157895da2adbb68a8da2bac573be,51e94d015de48f415183d176d86c12d1a78de0f1,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20240125,df6bfa17ff3015018042dc202c00d38f08d89bf1,5853a23d8ef1969b5f30ff9ea8454ee3f704a3da,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20230921,51e94d015de48f415183d176d86c12d1a78de0f1,2dc5b1b9fcaeaad4329f73cace5cad8414ac28a8,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20241121,d95e306320db1a64f4960db12746c7c7d00a2088,19ec2f0d4997220184ccf96a5b6876905663ab1f,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20241124,b7eff90381e0d8ed626adb1afe81dacace57ef20,553df9544a0d761422c7fb4d48445fb886bb71c6,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20241126,f578b01f9565d2413b08bc8f7245675e874e81fb,b7eff90381e0d8ed626adb1afe81dacace57ef20,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20231023,fa1d086b7a8082709038d4fce9b9488c19424583,663a529f2accb428759d3a820aae22df98d98798,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20241122,553df9544a0d761422c7fb4d48445fb886bb71c6,d95e306320db1a64f4960db12746c7c7d00a2088,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20230924,663a529f2accb428759d3a820aae22df98d98798,0dcb9f32c3b2157895da2adbb68a8da2bac573be,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20231219,5853a23d8ef1969b5f30ff9ea8454ee3f704a3da,6ba542e2d475ad1448fe2f2161a233f626a365e5,0,0,0,https://github.com/paul-hammant/qdox/,,True
qdox,jvm,20250204,8221b536da9f6edf47e5a3cb021ac2622d418601,f578b01f9565d2413b08bc8f7245675e874e81fb,0,0,0,https://github.com/paul-hammant/qdox/,,True
