Project,Language,Date,Revision_New,Revision_Old,Matched_Lines,Full_Covered,Partial_Covered,Diff_URL,Diff_Files,Treat_PC_As_Full
apache-poi,jvm,20230802,dd1b0b1128d1380f99d17c5097fb0f9732592a93,ce1e4695e76b9d5a4aa9649f6c191c9876a800d4,0,0,0,https://github.com/apache/poi.git,,True
apache-poi,jvm,20230805,acf61f325f24307e6af7767f34e027aef81d4932,53cb570a0c3b395104b64ce06561728c11779383,16,0,0,https://github.com/apache/poi.git,poi-ooxml/src/main/java/org/apache/poi/xssf/streaming/SXSSFWorkbook.java,True
apache-poi,jvm,20230822,5a4193b14d839c29fef76d80573be2f0d7c516ff,c3f42018315b3cdecb1b9e44fdff93124f8f1295,0,0,0,https://github.com/apache/poi.git,,True
apache-poi,jvm,20231005,42651f6eda8a6c38149ae963447f770441e06ea4,e8e6f671ef055819b0627e0c38fef65e4c6b299d,0,0,0,https://github.com/apache/poi.git,,True
apache-poi,jvm,20231028,9acbe83d5bc5292db529c37b02d991c7b110b1fe,ef743728ab7fc26e1ee1b6a32fa6898357445e7b,7,5,0,https://github.com/apache/poi.git,poi-ooxml/src/main/java/org/apache/poi/xdgf/usermodel/section/geometry/Ellipse.java;poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFTextParagraph.java;poi/src/main/java/org/apache/poi/poifs/crypt/agile/AgileEncryptionHeader.java,True
apache-poi,jvm,20230823,1b88529d072a9d4462c445a9953b898cb37c6913,5a4193b14d839c29fef76d80573be2f0d7c516ff,2,2,0,https://github.com/apache/poi.git,poi-ooxml/src/main/java/org/apache/poi/xwpf/usermodel/XWPFAbstractFootnotesEndnotes.java,True
apache-poi,jvm,20230809,2e8afc0c016cee39f56eb5e88ace66ed7f09c7b5,1b7613329e6258a85d548998f5dd36e58046a5b4,13,7,0,https://github.com/apache/poi.git,poi-scratchpad/src/main/java/org/apache/poi/hwpf/model/StyleSheet.java;poi/src/main/java/org/apache/poi/hssf/record/TextObjectRecord.java,True
apache-poi,jvm,20230909,5cb768379d6a26de336117402959d960de5cf91b,e686e84512ce1518885750899ad543fb32e03253,16,14,0,https://github.com/apache/poi.git,poi-ooxml/src/main/java/org/apache/poi/xslf/usermodel/XSLFTable.java;poi-scratchpad/src/main/java/org/apache/poi/hwpf/sprm/TableSprmUncompressor.java,True
apache-poi,jvm,20230803,c488cae3f3536253d0bd2c7580f08193dd70b2da,dd1b0b1128d1380f99d17c5097fb0f9732592a93,3,0,0,https://github.com/apache/poi.git,poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFVMLDrawing.java,True
apache-poi,jvm,20230812,5bedd077a69af217dcf42bc8ad0291acaa20cebf,d15286103648b5cbfadfc6eeec132f224b49e2ec,3,3,0,https://github.com/apache/poi.git,poi-scratchpad/src/main/java/org/apache/poi/hdgf/extractor/VisioTextExtractor.java,True
