Project,Language,Date,Revision_New,Revision_Old,Matched_Lines,Full_Covered,Partial_Covered,Diff_URL,Diff_Files,Treat_PC_As_Full
junrar,jvm,20220714,484936b8c9b53a3c7b12c22b2ee737c6d529556d,aaf353f851e1ba73ceffa02524297d8770d7c093,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20220604,17ba02294711121eaf7dc6ce55ee61bc98a61036,24a0210e83c5c31de46acafa0904f26eb1bceb62,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20221010,0705d24e21820146f53d51cdfd2ef1fed2c64114,13537d025326c5dfc929d229fa2f834e5f787d33,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20220921,13537d025326c5dfc929d229fa2f834e5f787d33,c6e87a7188cbe396937ef84bae52ffca7ed385c7,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20220610,58cc640bd09714b3d80bf3d31454fa251c2d869d,17ba02294711121eaf7dc6ce55ee61bc98a61036,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20221104,9e9ed706ee673ee839bca500ead074901e36ecc5,0705d24e21820146f53d51cdfd2ef1fed2c64114,1,1,0,https://github.com/junrar/junrar.git,src/main/java/com/github/junrar/io/RandomAccessInputStream.java,True
junrar,jvm,20220601,24a0210e83c5c31de46acafa0904f26eb1bceb62,36c56d766793bbc21a9d5752dbcf67e42d75a4d2,5,0,0,https://github.com/junrar/junrar.git,src/main/java/com/github/junrar/Archive.java,True
junrar,jvm,20230516,3e8674ac695484889442ce8c7facd1e400bce8b0,4a845dda28632671d81b92e5816940b846d03aed,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20250221,94729034d15c81a2e4c88750d3f2f29911ca4174,74f643ec387c9156b0d4d41455290da728961505,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20230829,377770bc92823132b577b6644643a9c6b087a474,3b9d690c0cff3187a874475a23ca2f556d66d339,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20230411,602a9f0e6ca3391c7728bf5ea36ebe11c519f02f,bc9889bcd3b8e8476afb888dce28d08775ff8454,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20220625,aaf353f851e1ba73ceffa02524297d8770d7c093,6c7dc7af33e8a77b16ab2b12731be739994592e1,14,12,0,https://github.com/junrar/junrar.git,src/main/java/com/github/junrar/Archive.java;src/main/java/com/github/junrar/rarfile/FileHeader.java,True
junrar,jvm,20221125,24ecc0a72ba49920113b00e5200a052df13d52a6,7bd6803b1b477b34851cd08772b95beabbaadc97,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20230505,42af8fd5fbaa4d2942884ab4d9c8d07b24596d5a,602a9f0e6ca3391c7728bf5ea36ebe11c519f02f,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20230523,7967ecc11b7cbd6a34aabffc2f669c372a289dd2,3e8674ac695484889442ce8c7facd1e400bce8b0,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20250220,74f643ec387c9156b0d4d41455290da728961505,b4e51ae3daa47758aff7d1aab9a2e19685046a6b,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20230510,4a845dda28632671d81b92e5816940b846d03aed,42af8fd5fbaa4d2942884ab4d9c8d07b24596d5a,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20230618,adaf41fdc8b016cdb302618a4d0127d183066a51,7967ecc11b7cbd6a34aabffc2f669c372a289dd2,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20230621,93a36c5125cf4f27ad01f4ce9e05e25341c1384d,adaf41fdc8b016cdb302618a4d0127d183066a51,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20240827,9ea7d0f7abd9a0d8e1b2a02ebf139b2469167933,377770bc92823132b577b6644643a9c6b087a474,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20230721,3b9d690c0cff3187a874475a23ca2f556d66d339,dabca2849b46384765542301f96078097d2c14f6,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20250512,49428382f4751035ea8d0c7c9df8e116b4937077,94729034d15c81a2e4c88750d3f2f29911ca4174,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20241217,b4e51ae3daa47758aff7d1aab9a2e19685046a6b,9ea7d0f7abd9a0d8e1b2a02ebf139b2469167933,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20230704,0cdcffdda8dacc882d169950908948c728b9630b,93a36c5125cf4f27ad01f4ce9e05e25341c1384d,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20230111,1852b23ed3337b2288300a1bac1e4232d87284b6,24ecc0a72ba49920113b00e5200a052df13d52a6,0,0,0,https://github.com/junrar/junrar.git,,True
junrar,jvm,20221111,7bd6803b1b477b34851cd08772b95beabbaadc97,a26a8d251ed0d3cbaa9acc5289be184a38b84415,1,1,0,https://github.com/junrar/junrar.git,src/main/java/com/github/junrar/rarfile/FileHeader.java,True
