Project,Language,Date,Revision_New,Revision_Old,Matched_Lines,Full_Covered,Partial_Covered,Diff_URL,Diff_Files,Treat_PC_As_Full
apache-commons-jxpath,jvm,20230311,cc005dad4eeb9482c1d83d8688bca7629963757f,00f548ceb6c70da59eb259745bfb209af4b81502,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20230325,8e1509e993806c8de374c34cb9468a30e0ad43c1,1e7dc69b949394cfb045ee5c40b7ed6c337d7a81,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20221218,72a6af083502bf3473b6e391a3ba33e7584bfe1a,77b4bc70e1e9fee0b47ac6ae4b9dc9e6f16daa4a,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20230225,e81116ef90efc8dc094bd2b823d7548a67fe50fd,db457cfd3a0cb45a61030ab2d728e080035baef6,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20221224,3cea896bc6c4dcd6585eac22a60dcf46d349f8a4,72a6af083502bf3473b6e391a3ba33e7584bfe1a,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20230318,ba0612e4830388476d1b087d074567edc5fc7f09,69d0fc71e4d6b6e7df3dd07855df9d4b034c5ab1,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20230415,4292d5520195e6a48a2e96129e83d40aec3673fa,9a0842543d5f8a9942fd79f7a776bfcba9530353,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20230107,0d766b4e9771712e393e31380fb4476b65c7e2b3,e841e42e7d1777bdcfc9bc8601321147bf6b028a,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20230122,53260e57073a33aec8d24fac68ce1f9d65894519,5e9fc92078c9243182384d96f6f8dec04dcd0ee7,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20230506,b9734d9983ad3eff2dab363bb63ef18fb437ab73,2c7632e48d133270d5dd78312d2850be89cb2199,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20230211,db457cfd3a0cb45a61030ab2d728e080035baef6,881e9619f02d14552f2d26f2e797eae589d31c4f,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20221231,4d8fbfe70638b01d5be34de4dd5fb8cbc8297a43,3cea896bc6c4dcd6585eac22a60dcf46d349f8a4,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20230314,69d0fc71e4d6b6e7df3dd07855df9d4b034c5ab1,cc005dad4eeb9482c1d83d8688bca7629963757f,0,0,0,https://github.com/apache/commons-jxpath.git,,True
apache-commons-jxpath,jvm,20230722,7c057ab6a3f75ef976fb917b019a132def084f84,1eec210e78f1048c2645c9638455acf6c2a945e9,0,0,0,https://github.com/apache/commons-jxpath.git,,True
